ID,WIKI_PAGE,Cause_of_Death,Death_Summary
35a1a085a95a33082928d0a619a52f27,Zona_Gale,pneumonia,"Zona Gale came to Chicago in December 1938 for medical treatment but contracted pneumonia and died on December 27. Her funeral was presided over by Dr. Glenn Frank. She was buried at Silver Lake Cemetery in Portage. Most of her estate went to her daughters, Leslyn and Juliette, with some money set aside for Zona Gale scholarships. William Breese, Zona Gale's husband, died in 1954 and in his memory, the Zona Gale Breese Library was established in Portage. The Women's Civic League received the Zona Gale house and the performing arts center in Portage was named after her. A historic marker at Commerce Plaza Park in Portage memorializes her life. Recently, she has been a topic of discussion on The Headgum Podcast."
ce86815fc0a4049d811cc9500d9f71d6,Walter_Q._Gresham,No relevant section found,No relevant section found
3e0df0a653ee71eb8fa0e5540033dffe,Frederick_A._Halsey,No relevant section found,No relevant section found
4eab53e8714e633a360d936d0b2959c4,Keith_Haring,AIDS-related complications,"Keith Haring was an artist from 1982 to 1989, during which time he had over 100 solo and group exhibitions and created over 50 public artworks for various charities and institutions. He was openly gay and used his art to advocate for safe sex. Haring was diagnosed with AIDS in 1988 and used his work to raise awareness and activism for the disease. He created murals in various locations, including hospitals, museums, and recreation centers. He also designed the cover for the benefit album ""A Very Special Christmas"" and created a mural to commemorate the bicentennial of the US Constitution. Haring's work was featured on the label of Chateau Mouton Rothschild wine and he opened a temporary Pop Shop in Tokyo. In 1989, he painted a mural in Barcelona to raise awareness of AIDS and created a mural in Chicago with the help of nearly 500 students. Haring also painted a site-specific work in a men's bathroom in New York City and a mural on the rear wall of a church in Pisa. He criticized the avoidance of social issues, particularly AIDS, through his art. Haring died of AIDS-related complications in 1990."
381a657be0ee849e3e4debe09e19f07d,Zane_Grey,heart failure,"Zane Grey, a famous American author, passed away on October 23, 1939, at the age of 67. He died from heart failure at his residence in Altadena, California. He was laid to rest at the Lackawaxen and Union Cemetery in Lackawaxen, Pennsylvania."
8930b2a87262c806d1f1e2c1a61ef197,Jimmy_Hanley,No relevant section found,No relevant section found
f7eac9d4808c372bed081c6c2135882c,Thomas_Holcroft,No relevant section found,No relevant section found
9bfa13814b92975f23a01abc4ec805e2,Hamilton_Harty,No relevant section found,No relevant section found
5272148f8129c8f34104bfefd60b22f1,Peter_Hansen,No relevant section found,No relevant section found
72fe2557a1b3e1ec985e4fa8bf8ba0c9,Hugo_Grotius,No relevant section found,No relevant section found
f7c0774f8634c201b4c4d2e486ce961e,Thomas_Andrews_Hendricks,No relevant section found,No relevant section found
4f54890eac6e9f71eb4d87489bef84a1,Ella_T._Grasso,No relevant section found,No relevant section found
6bbfdc7a3a17c8370da3448340ed3b4c,King_George_III,No relevant section found,No relevant section found
8727a771072783458c043c5c2e1d2505,Adolf_Hitler,Suicide by gunshot and cyanide capsule,"By late 1944, the Red Army and the Western Allies were advancing into Germany. Hitler launched the Ardennes Offensive to incite disunity among the Allies, but it ultimately failed. Hitler ordered the destruction of German industrial infrastructure and hoped to negotiate peace with the US and Britain, but this plan did not succeed. Hitler awarded Iron Crosses to Hitler Youth soldiers and made his last trip from the Führerbunker to the surface. The Red Army surrounded Berlin, and on April 30, Hitler shot himself in the head while his wife, Eva Braun, took cyanide. Their corpses were burned as Soviet shelling continued. Grand Admiral Karl Dönitz and Goebbels assumed Hitler's roles, but they eventually committed suicide as well. Berlin surrendered on May 2. Hitler's remains were allegedly moved, but no identifiable remains were found. A death certificate was finally issued in 1956."
bc07f846abe47ab7d9c246bc02c1d96e,John_Ireland,No relevant section found,No relevant section found
d4cbf0f4a646bd7c9dcb6bed605cb167,John_Hopkinson,No relevant section found,No relevant section found
c1129226c7ad03448bcfa913608184d8,Albert_Wallace_Hull,No relevant section found,No relevant section found
449201a89fe993e756ebcf9cfb8b8edb,Tim_Hardin,Accidental heroin overdose.,"During the 1960s and 1970s, Tim Hardin, an American singer-songwriter, struggled with drug addiction. He attempted a program for heroin addiction in England but became addicted to barbiturates instead. By the time his last album was released in 1973, he had sold the rights to his songs. In 1975, he performed as a guest vocalist with the German band Can, but an argument led to him throwing a television through a car's windshield. In 1980, he returned to the US, wrote new songs, and started recording new material. However, on December 29, he was found dead of an accidental heroin overdose. His songs were included on posthumous albums."
73bd0fdfb7ea44185ed1ec58ed3498e3,Walter_Greaza,No relevant section found,No relevant section found
0e7a46bde82e5eda6a73b48fd572baeb,Jerry_Hadley,self-inflicted gunshot wound to the head,"On July 10, 2007, a man named Hadley suffered a severe brain injury when he shot himself with an air rifle at his home in Clinton Corners, New York. His fiancée called 911 and he was transported to St. Francis Hospital in Poughkeepsie. Medical scans revealed the extent of his injuries and he was put on life support. However, on July 16, he was taken off life support and passed away two days later."
69f788f17d4ea9dd24b5827882f67d07,Gus_Grissom,The cause of death: asphyxiation due to a fire in the Command Module.,"On January 27, 1967, during a pre-launch test, a fire broke out inside the Command Module of the Apollo 1 mission. Astronauts Virgil ""Gus"" Grissom, Ed White, and Roger Chaffee, who were inside the module, were unable to escape and died from asphyxiation. The cause of the fire was damaged wiring, and the astronauts' deaths were attributed to various flaws and hazards in the design and conditions of the test. Grissom's funeral was held on January 31, 1967, and he was buried at Arlington National Cemetery. Chaffee was also interred there, while White's remains were buried at the U.S. Military Academy at West Point."
1dfd7de2d4eb1b968162019e6bd2d571,Phillips_Holmes,mid-air collision,"At the beginning of World War II, the person mentioned in the text joined the Royal Canadian Air Force. Unfortunately, they were involved in a mid-air collision in northwest Ontario, Canada, resulting in their death."
61f6118755c9868671d1043895ceb237,Zvi_Griliches,No relevant section found,No relevant section found
9e930626b33ffe47e73c20d3bd790497,Doug_Harvey,No relevant section found,No relevant section found
ece7916eb1a7f1f02965c52860a8fade,Sam_M._Gibbons,No relevant section found,No relevant section found
f774ae8ae1d1380f2191e301444c1b9e,Stephen_Groombridge,No relevant section found,No relevant section found
8a17f19a13c9d534e778695466fe0096,Farley_Granger,natural causes,"Granger, who died at the age of 85, passed away in his Manhattan apartment on March 27, 2011. He died of natural causes. Following his death, his body was cremated and his ashes were given to his family after a service at The Riverside restaurant."
f2f1d50388e8806dec3894ecd96048e9,E._Newton_Harvey,No relevant section found,No relevant section found
11ce843922940f635c3e015cf8ccab45,Glenne_Headly,pulmonary embolism,"The person named Headly passed away on June 8, 2017, in Santa Monica, California at the age of 62. The cause of death was complications from a pulmonary embolism."
a80f3e08fd2cd29a5980210d0f478942,Edward_Irving,No relevant section found,No relevant section found
4cc699ba0e91ea2299c8a0ff6e662a2e,Sidney_Coe_Howard,No relevant section found,No relevant section found
ba34ab7a06501883e76555832179d041,Fay_Holden,No relevant section found,No relevant section found
047c89d9b4fde7cd97fef92f4b05aafc,Ivan_Illich,The cause of death has not been provided.,"Ivan Illich, a philosopher and social critic, passed away on December 2, 2002 in Bremen, Germany. Unfortunately, his final wish to die amongst his close collaborators in Bologna while they were creating a new learning center was not fulfilled."
267a8277cf3a01c8281b7f963889ce45,Louis_Harris,No relevant section found,No relevant section found
20b42bed8b65d5c4151bcd7d5227d820,Pat_Hingle,No relevant section found,No relevant section found
0b9f50d8b35ca2bc10d24b6a061c9f95,Ken_Hughes,Alzheimer's disease.,"The text states that Hughes had three marriages, to two women. In 1946-1957, he was married to Charlotte Epstein. In 1970-1976, he was married to Cherry Price and they had a daughter named Melinda. The marriage ended in 1976. Hughes then remarried his first wife in 1982. When he passed away, he was married to his first wife and was living in a nursing home in Los Angeles due to complications from Alzheimer's disease."
a9eecdb7f60847c6db0a0ff9758a3f22,Dwayne_Goettel,The cause of death was a heroin overdose.,"Dwayne Goettel, a member of the band Skinny Puppy, struggled with heroin addiction before his death. Despite claiming to be clean, Goettel had not stopped using heroin and became increasingly self-destructive. He shaved his head and wrapped barbed wire around his arms. After the band disbanded, Goettel spent time in a rehab center but was later readmitted and placed on suicide watch after cutting his arms. On August 23, 1995, Goettel died from a heroin overdose at his parents' home. His death shocked and saddened his family and fans, and Skinny Puppy dedicated their final albums to his memory. The band even left the keyboard station empty on stage to honor Goettel. Footage that Goettel had shot during a previous tour was released as a documentary after his death. In 2010, the band Psyche released an album featuring music made while Goettel was a member."
